0枚听牌形
总数：0

1枚听牌形
总数：0

2枚听牌形
总数：0

3枚听牌形
总数：0

4枚听牌形
1112         	待牌：23       	单骑待牌：2        	双碰待牌：0        	两面待牌：3        
33445589999  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
33445666678  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
33445666789  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
33445677778  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
33445678888  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
33445678999  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
33445777789  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
33445788889  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
33445789999  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
33455556677  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
33455566778  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
33455567789  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
33455666678  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
33455666789  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
33455677778  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
33455678888  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
33455678999  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
33455777789  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
33455788889  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
33455789999  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
34444556677  	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
34444556778  	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
34444556779  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
34444557789  	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
34444566778  	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
34444566788  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34444567788  	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
34444567789  	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
34444567889  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34444577889  	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
34444577899  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
34444578899  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34444667788  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34444677889  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34444778899  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34445566789  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34455556677  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
34455566778  	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
34455566779  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
34455566789  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
34455567789  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
34455666679  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
34455666689  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34455666778  	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
34455666788  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34455667777  	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
34455667999  	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
34455668888  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34455668999  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34455677778  	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
34455677779  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
34455678888  	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
34455679999  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
34455688889  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34455689999  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34455777789  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
34455788889  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
34455789999  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
34456666789  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34456667788  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34456677778  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34456678888  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34456678999  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34456777789  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34456788889  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34456789999  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34555566788  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34555567788  	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
34555567889  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34555577889  	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
34555577899  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
34555578899  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34555667789  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
34556666779  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
34556666789  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
34556667788  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
34556677788  	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
34556677789  	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
34556677999  	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
34556678888  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
34556678999  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
34556777889  	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
34556777899  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
34556778888  	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
34556779999  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
34556788889  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
34556789999  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
34557778899  	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
34557788889  	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
34557789999  	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
34566667789  	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
34566667889  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34566677899  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
34566678899  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34566777889  	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
34566778889  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34566778999  	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
34566788999  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34567778899  	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
34567788899  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34567789999  	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
34567889999  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
34666677889  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34666778899  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34667788999  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
34677889999  	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
35555667788  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
35555677889  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
35555778899  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
35566667789  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
35566777889  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
35566778888  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
35566778999  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
35567778899  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
35567788889  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
35567789999  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
35666677889  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
35666778899  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
35667788999  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
35677889999  	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
44445566778  	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
44445566779  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
44445567789  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
44445667788  	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
44445667789  	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
44445667889  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
44445677889  	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
44445677899  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
44445678899  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
44445778899  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
44446677889  	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
44446778899  	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
44555667789  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
44556666778  	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
44556666788  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
44556667788  	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
44556667789  	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
44556667889  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
44556677778  	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
44556677779  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
44556678888  	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
44556679999  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
44556688889  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
44556689999  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
44556777789  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
44556788889  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
44556789999  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
44566667788  	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
44566677889  	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
44566777789  	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
44566788889  	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
44566789999  	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
45555667788  	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
45555667889  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
45555677889  	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
45555677899  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
45555678899  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
45555778899  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
45566667788  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
45566677889  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
45566777889  	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
45566777899  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
45566778888  	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
45566779999  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
45566788889  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
45566789999  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
45567778899  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
45567788889  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
45567789999  	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
45666677899  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
45666678899  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
45667778899  	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
45667788899  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
45667789999  	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
45667889999  	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
46666778899  	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
46677889999  	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
55556677889  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
55556778899  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
55667777889  	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
55667777899  	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
55667778899  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
55667788889  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
55667789999  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
55677778899  	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
56666778899  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
56677778899  	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
56677889999  	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
总数：1469

12枚听牌形
总数：0

13枚听牌形
1111223344556	待牌：2356     	单骑待牌：25       	双碰待牌：0        	两面待牌：2356     
1111223344566	待牌：356      	单骑待牌：6        	双碰待牌：0        	两面待牌：356      
1111223344567	待牌：47       	单骑待牌：47       	双碰待牌：4        	两面待牌：4        
1111223344568	待牌：8        	单骑待牌：8        	双碰待牌：0        	两面待牌：0        
1111223344569	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
1111223344577	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
1111223344588	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
1111223344599	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
1111223344677	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
1111223344678	待牌：4        	单骑待牌：4        	双碰待牌：4        	两面待牌：4        
1111223344688	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
1111223344699	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
1111223344789	待牌：4        	单骑待牌：4        	双碰待牌：4        	两面待牌：4        
1111223345566	待牌：4567     	单骑待牌：0        	双碰待牌：56       	两面待牌：47       
1111223345567	待牌：23568    	单骑待牌：25       	双碰待牌：0        	两面待牌：23568    
1111223345568	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
1111223345577	待牌：57       	单骑待牌：0        	双碰待牌：57       	两面待牌：0        
1111223345578	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
1111223345579	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
1111223345588	待牌：58       	单骑待牌：0        	双碰待牌：58       	两面待牌：0        
1111223345589	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
1111223345599	待牌：59       	单骑待牌：0        	双碰待牌：59       	两面待牌：0        
1111223345667	待牌：568      	单骑待牌：6        	双碰待牌：0        	两面待牌：568      
1111223345668	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
1111223345677	待牌：47       	单骑待牌：7        	双碰待牌：7        	两面待牌：47       
1111223345678	待牌：235689   	单骑待牌：258      	双碰待牌：0        	两面待牌：2369     
1111223345679	待牌：89       	单骑待牌：9        	双碰待牌：0        	两面待牌：8        
1111223345688	待牌：478      	单骑待牌：0        	双碰待牌：8        	两面待牌：47       
1111223345689	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
1111223345699	待牌：479      	单骑待牌：0        	双碰待牌：9        	两面待牌：47       
1111223345788	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
1111223345789	待牌：2356     	单骑待牌：25       	双碰待牌：0        	两面待牌：236      
1111223345799	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
1111223346677	待牌：67       	单骑待牌：0        	双碰待牌：67       	两面待牌：0        
1111223346678	待牌：569      	单骑待牌：6        	双碰待牌：0        	两面待牌：569      
1111223346679	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
1111223346688	待牌：68       	单骑待牌：0        	双碰待牌：68       	两面待牌：0        
1111223346689	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
1111223346699	待牌：69       	单骑待牌：0        	双碰待牌：69       	两面待牌：0        
1111223346778	待牌：7        	单骑待牌：7        	双碰待牌：0        	两面待牌：7        
1111223346788	待牌：58       	单骑待牌：8        	双碰待牌：0        	两面待牌：58       
1111223346789	待牌：569      	单骑待牌：69       	双碰待牌：0        	两面待牌：5        
1111223346799	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
1111223346899	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
1111223347788	待牌：78       	单骑待牌：0        	双碰待牌：78       	两面待牌：0        
1111223347789	待牌：7        	单骑待牌：7        	双碰待牌：0        	两面待牌：7        
1111223347799	待牌：79       	单骑待牌：0        	双碰待牌：79       	两面待牌：0        
1111223347889	待牌：8        	单骑待牌：8        	双碰待牌：0        	两面待牌：8        
1111223347899	待牌：69       	单骑待牌：9        	双碰待牌：0        	两面待牌：69       
1111223348899	待牌：89       	单骑待牌：0        	双碰待牌：89       	两面待牌：0        
1111223355667	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
1111223355677	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
1111223355678	待牌：45       	单骑待牌：0        	双碰待牌：5        	两面待牌：4        
1111223355789	待牌：45       	单骑待牌：0        	双碰待牌：5        	两面待牌：4        
1111223356677	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
1111223356678	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
1111223356778	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
1111223356779	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
1111223356788	待牌：48       	单骑待牌：0        	双碰待牌：8        	两面待牌：4        
1111223356789	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
1111223356799	待牌：49       	单骑待牌：0        	双碰待牌：9        	两面待牌：4        
1111223357789	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
1111223366778	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
1111223366788	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
1111223366789	待牌：46       	单骑待牌：0        	双碰待牌：6        	两面待牌：4        
1111223367788	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
1111223367789	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
1111223367889	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
1111223367899	待牌：49       	单骑待牌：0        	双碰待牌：9        	两面待牌：4        
1111223377889	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
1111223377899	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
1111223378899	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
1111223445566	待牌：23       	单骑待牌：2        	双碰待牌：0        	两面待牌：23       
1111223445677	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
1111223445688	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
1111223445699	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
1111223455667	待牌：23       	单骑待牌：2        	双碰待牌：0        	两面待牌：23       
1111223455678	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
1111223455789	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
1111223456678	待牌：23       	单骑待牌：2        	双碰待牌：0        	两面待牌：23       
1111223456788	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
1111223456789	待牌：23       	单骑待牌：2        	双碰待牌：0        	两面待牌：23       
1111223456799	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
1111223466789	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
1111223467899	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
1111223556677	待牌：23       	单骑待牌：2        	双碰待牌：0        	两面待牌：23       
1111223566778	待牌：23       	单骑待牌：2        	双碰待牌：0        	两面待牌：23       
1111223567789	待牌：23       	单骑待牌：2        	双碰待牌：0        	两面待牌：23       
1111223667788	待牌：23       	单骑待牌：2        	双碰待牌：0        	两面待牌：23       
1111223677889	待牌：23       	单骑待牌：2        	双碰待牌：0        	两面待牌：23       
1111223778899	待牌：23       	单骑待牌：2        	双碰待牌：0        	两面待牌：23       
1111233445566	待牌：236      	单骑待牌：36       	双碰待牌：0        	两面待牌：236      
1111233445567	待牌：47       	单骑待牌：47       	双碰待牌：0        	两面待牌：4        
1111233445568	待牌：8        	单骑待牌：8        	双碰待牌：0        	两面待牌：0        
1111233445569	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
1111233445577	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
1111233445588	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
1111233445599	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
1111233445677	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
1111233445678	待牌：4        	单骑待牌：4        	双碰待牌：0        	两面待牌：4        
1111233445688	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
1111233445699	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
1111233445789	待牌：4        	单骑待牌：4        	双碰待牌：0        	两面待牌：4        
1111233455667	待牌：236      	单骑待牌：36       	双碰待牌：0        	两面待牌：236      
1111233455677	待牌：47       	单骑待牌：7        	双碰待牌：0        	两面待牌：47       
1111233455678	待牌：258      	单骑待牌：58       	双碰待牌：0        	两面待牌：25       
1111233455679	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
1111233455688	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
1111233455699	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
1111233455788	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
1111233455789	待牌：25       	单骑待牌：5        	双碰待牌：0        	两面待牌：25       
1111233455799	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
1111233456677	待牌：67       	单骑待牌：0        	双碰待牌：67       	两面待牌：0        
1111233456678	待牌：2369     	单骑待牌：36       	双碰待牌：0        	两面待牌：2369     
1111233456679	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
1111233456688	待牌：68       	单骑待牌：0        	双碰待牌：68       	两面待牌：0        
1111233456689	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
1111233456699	待牌：69       	单骑待牌：0        	双碰待牌：69       	两面待牌：0        
1111233456778	待牌：7        	单骑待牌：7        	双碰待牌：0        	两面待牌：7        
1111233456788	待牌：258      	单骑待牌：8        	双碰待牌：0        	两面待牌：258      
1111233456789	待牌：2369     	单骑待牌：369      	双碰待牌：0        	两面待牌：23       
1111233456799	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
1111233456899	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
1111233457788	待牌：78       	单骑待牌：0        	双碰待牌：78       	两面待牌：0        
1111233457789	待牌：7        	单骑待牌：7        	双碰待牌：0        	两面待牌：7        
1111233457799	待牌：79       	单骑待牌：0        	双碰待牌：79       	两面待牌：0        
1111233457889	待牌：8        	单骑待牌：8        	双碰待牌：0        	两面待牌：8        
1111233457899	待牌：69       	单骑待牌：9        	双碰待牌：0        	两面待牌：69       
1111233458899	待牌：89       	单骑待牌：0        	双碰待牌：89       	两面待牌：0        
1111233466789	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
1111233467899	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
1111233556677	待牌：23       	单骑待牌：3        	双碰待牌：0        	两面待牌：23       
1111233556788	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
1111233556799	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
1111233566778	待牌：23       	单骑待牌：3        	双碰待牌：0        	两面待牌：23       
1111233566789	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
1111233567789	待牌：23       	单骑待牌：3        	双碰待牌：0        	两面待牌：23       
1111233567899	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
1111233667788	待牌：23       	单骑待牌：3        	双碰待牌：0        	两面待牌：23       
1111233677889	待牌：23       	单骑待牌：3        	双碰待牌：0        	两面待牌：23       
1111233778899	待牌：23       	单骑待牌：3        	双碰待牌：0        	两面待牌：23       
1111234455667	待牌：47       	单骑待牌：47       	双碰待牌：0        	两面待牌：47       
